date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days,cat_Electronics,cat_Apparel,cat_Home,cat_Beauty,cat_Sports,is_weekend,month_sin,month_cos,day_sin,day_cos,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_30,promo_impact
2022-03-04,P041,15.0,18377.36,173,68,0,0.0,4,3,2,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,17.0,0.0,15.285714285714286,2.4299715851758235,15.272727272727273,0.0
2022-03-07,P041,13.0,18452.89,160,68,0,0.0,0,3,2,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,17.0,0.0,15.0,2.309401076758503,15.25,0.0
2022-03-11,P041,12.0,18681.4,148,68,0,0.0,4,3,2,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,12.0,0.0,14.428571428571429,2.225394561056747,15.076923076923077,0.0
2022-03-13,P041,26.0,17961.67,122,68,0,0.0,6,3,2,1,0,0,0,0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,12.0,16.0,14.428571428571429,2.225394561056747,14.857142857142858,0.0
2022-03-20,P041,17.0,18472.21,105,68,0,0.0,6,3,2,1,0,0,0,0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,18.0,10.0,16.428571428571427,4.64962876142253,15.6,0.0
2022-03-23,P041,18.0,18380.78,87,68,0,0.0,2,3,2,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,16.0,19.0,16.285714285714285,4.608480795022936,15.6875,0.0
2022-04-02,P041,14.0,18076.16,0,68,0,0.0,5,4,2,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,15.0,16.0,16.571428571428573,4.649628761422529,15.823529411764707,0.0
2022-04-14,P041,17.0,17700.45,207,68,0,0.0,3,4,2,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,15.0,17.0,16.428571428571427,4.720774754816658,15.722222222222221,0.0
2022-04-21,P041,17.0,18424.84,190,68,0,0.0,3,4,2,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,13.0,17.0,16.714285714285715,4.680252333449757,15.789473684210526,0.0
2022-04-27,P041,17.0,18629.19,173,68,0,0.0,2,4,2,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,12.0,12.0,17.285714285714285,4.386125310350267,15.85,0.0
2022-05-08,P041,20.0,17867.41,153,68,0,0.0,6,5,2,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,26.0,12.0,18.0,3.741657386773939,15.904761904761905,0.0
2022-05-10,P041,26.0,18102.97,127,68,0,0.0,1,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,17.0,18.0,17.142857142857142,1.772810520855834,16.09090909090909,0.0
2022-05-13,P041,15.0,18040.75,112,68,0,0.0,4,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,18.0,16.0,18.428571428571427,3.779644730092269,16.52173913043478,0.0
2022-05-14,P041,20.0,18059.38,92,68,0,0.0,5,5,2,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,14.0,15.0,18.0,3.9999999999999973,16.458333333333332,0.0
2022-05-20,P041,15.0,18411.0,77,68,0,0.0,4,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,17.0,15.0,18.857142857142858,3.6253078686998585,16.6,0.0
2022-05-22,P041,19.0,18191.24,202,68,0,0.0,6,5,2,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,17.0,13.0,18.571428571428573,3.8668308667927183,16.53846153846154,0.0
2022-05-23,P041,25.0,18607.82,177,68,0,0.0,0,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,17.0,12.0,18.857142857142858,3.804758924845363,16.62962962962963,0.0
2022-05-24,P041,13.0,18463.88,164,68,0,0.0,1,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,20.0,26.0,20.0,4.320493798938568,16.928571428571427,0.0
2022-05-29,P041,16.0,17652.1,148,68,0,0.0,6,5,2,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,26.0,17.0,19.0,5.066228051190217,16.79310344827586,0.0
2022-06-03,P041,21.0,18682.47,127,68,0,0.0,4,6,2,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,15.0,18.0,17.571428571428573,4.076646614442758,16.766666666666666,0.0
2022-06-07,P041,16.0,17903.76,111,68,0,0.0,1,6,2,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,20.0,14.0,18.428571428571427,4.0766466144427564,16.933333333333334,0.0
2022-06-11,P041,16.0,18097.06,95,68,0,0.0,5,6,2,1,0,0,0,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,15.0,17.0,17.857142857142858,4.0999419275794375,17.133333333333333,0.0
2022-06-16,P041,14.0,17722.44,81,68,0,0.0,3,6,2,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,19.0,17.0,18.0,3.9999999999999973,17.033333333333335,0.0
2022-06-17,P041,22.0,17909.9,0,68,0,0.0,4,6,2,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,25.0,17.0,17.285714285714285,4.23140188409963,16.966666666666665,0.0
2022-06-29,P041,12.0,18331.33,217,68,0,0.0,2,6,2,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,13.0,20.0,16.857142857142858,3.3876526498728414,17.133333333333333,0.0
2022-07-02,P041,13.0,17724.01,204,68,0,0.0,5,7,2,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,16.0,26.0,16.714285714285715,3.5923198500080575,16.966666666666665,0.0
2022-07-08,P041,12.0,17655.19,192,68,0,0.0,4,7,2,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,21.0,15.0,16.285714285714285,3.8606685826112965,17.0,0.0
2022-07-13,P041,15.0,17821.75,177,68,0,0.0,2,7,2,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,16.0,20.0,15.0,3.5118845842842505,17.0,0.0
2022-07-21,P041,24.0,18003.82,153,68,0,0.0,3,7,2,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,16.0,15.0,14.857142857142858,3.4846602621858525,16.9,0.0
2022-08-04,P041,16.0,18657.71,137,68,0,0.0,3,8,2,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,14.0,19.0,16.0,4.932882862316249,17.166666666666668,0.0
2022-08-19,P041,14.0,17873.05,123,68,0,0.0,4,8,2,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,22.0,25.0,16.285714285714285,4.855041562276123,17.2,0.0
2022-08-27,P041,34.0,18415.11,89,68,0,0.0,5,8,2,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,12.0,13.0,15.142857142857142,4.180453381654974,17.166666666666668,0.0
2022-09-03,P041,24.0,17819.42,257,68,0,0.0,5,9,2,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.0,16.0,18.285714285714285,7.973169292786184,17.866666666666667,0.0
2022-09-09,P041,20.0,17723.97,237,68,0,0.0,4,9,2,1,0,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,12.0,21.0,19.857142857142858,7.840675383931566,18.266666666666666,0.0
2022-09-17,P041,21.0,17801.62,216,68,0,0.0,5,9,2,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,15.0,16.0,21.0,7.047458170621984,18.066666666666666,0.0
2022-09-22,P041,13.0,18425.08,203,68,0,0.0,3,9,2,1,0,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,24.0,16.0,21.857142857142858,6.542898731412834,18.2,0.0
2022-09-28,P041,27.0,18503.88,176,68,0,0.0,2,9,2,1,0,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,16.0,14.0,20.285714285714285,7.227592630889981,18.033333333333335,0.0
2022-10-02,P041,54.0,18634.45,122,68,1,23.4,6,10,2,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,14.0,22.0,21.857142857142858,7.335497516155511,18.466666666666665,23.4
2022-10-11,P041,30.0,18548.1,92,68,0,0.0,1,10,2,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,34.0,12.0,27.571428571428573,13.327379623130998,19.7,0.0
2022-10-21,P041,15.0,17670.96,77,68,0,0.0,4,10,2,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,24.0,13.0,27.0,13.0894359440479,20.133333333333333,0.0
2022-10-27,P041,20.0,18027.07,279,68,0,0.0,3,10,2,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,20.0,12.0,25.714285714285715,13.852969425533347,20.066666666666666,0.0
2022-10-31,P041,30.0,18550.38,249,68,0,0.0,0,10,2,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,21.0,15.0,25.714285714285715,13.852969425533347,20.066666666666666,0.0
2022-11-01,P041,36.0,18336.33,213,68,0,0.0,1,11,2,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,13.0,24.0,27.0,13.759844960366854,20.2,0.0
2022-11-08,P041,37.0,17782.51,176,68,0,0.0,1,11,2,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,27.0,16.0,30.285714285714285,12.552745857836374,20.9,0.0
2022-11-16,P041,26.0,17978.92,150,68,0,0.0,2,11,2,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,54.0,14.0,31.714285714285715,12.684824078589406,21.466666666666665,0.0
2022-11-23,P041,37.0,18414.21,113,68,0,0.0,2,11,2,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,30.0,34.0,27.714285714285715,8.056349167256943,21.833333333333332,0.0
2022-11-24,P041,27.0,18181.04,86,68,0,0.0,3,11,2,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,15.0,24.0,28.714285714285715,8.788520651286822,22.433333333333334,0.0
2022-12-05,P041,25.0,18037.32,260,68,0,0.0,0,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,20.0,20.0,30.428571428571427,6.553806600166093,22.5,0.0
2022-12-07,P041,21.0,17954.73,239,68,0,0.0,2,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,30.0,21.0,31.142857142857142,5.3984124650545935,22.9,0.0
2022-12-08,P041,37.0,18413.18,202,68,0,0.0,3,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,36.0,13.0,29.857142857142858,6.644009116704827,23.066666666666666,0.0
2022-12-11,P041,35.0,18540.91,167,68,0,0.0,6,12,2,1,0,0,0,0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,37.0,27.0,30.0,6.806859285554023,23.6,0.0
2022-12-16,P041,20.0,17694.72,147,68,0,0.0,4,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,26.0,54.0,29.714285714285715,6.499084184567464,24.233333333333334,0.0
2022-12-18,P041,24.0,18562.4,123,68,0,0.0,6,12,2,1,0,0,0,0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,37.0,30.0,28.857142857142858,7.403345447128855,24.366666666666667,0.0
2022-12-19,P041,31.0,18055.56,92,68,0,0.0,0,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,27.0,15.0,27.0,6.608075867199654,24.7,0.0
2022-12-26,P041,48.0,18476.52,185,68,1,29.6,0,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,25.0,20.0,27.571428571428573,6.77881855136872,25.0,29.6
2023-01-01,P041,27.0,17636.48,158,68,0,0.0,6,1,2,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,21.0,30.0,30.857142857142858,10.0900705552302,26.2,0.0
2023-01-04,P041,18.0,17668.88,140,68,0,0.0,2,1,2,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,37.0,36.0,31.714285714285715,9.340133577101287,26.666666666666668,0.0
2023-01-14,P041,41.0,18169.91,99,68,1,59.2,5,1,2,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,35.0,37.0,29.0,10.263202878893754,26.866666666666667,59.2
2023-01-17,P041,15.0,18480.07,0,68,0,0.0,1,1,2,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,20.0,26.0,29.857142857142858,11.066896153673358,27.733333333333334,0.0
2023-01-18,P041,11.0,18031.23,73,68,0,0.0,2,1,2,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,24.0,37.0,29.142857142857142,11.9363390734425,27.433333333333334,0.0
2023-01-22,P041,20.0,17833.58,204,68,0,0.0,6,1,2,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,31.0,27.0,27.285714285714285,13.7442628723683,27.266666666666666,0.0
2023-01-30,P041,18.0,18557.53,186,68,0,0.0,0,1,2,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,48.0,25.0,25.714285714285715,13.877010793806726,27.466666666666665,0.0
2023-02-09,P041,18.0,18100.99,168,68,0,0.0,3,2,2,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,27.0,21.0,21.428571428571427,9.913915184512838,26.933333333333334,0.0
2023-02-14,P041,12.0,18649.03,156,68,0,0.0,1,2,2,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,18.0,37.0,20.142857142857142,9.651054716602589,26.733333333333334,0.0
2023-02-18,P041,21.0,33480.59,135,68,0,0.0,5,2,2,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,41.0,35.0,19.285714285714285,10.1277553570092,26.466666666666665,0.0
2023-02-26,P041,17.0,17923.68,118,68,0,0.0,6,2,2,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,15.0,20.0,16.428571428571427,3.8668308667927316,26.466666666666665,0.0
2023-02-27,P041,19.0,33480.59,99,68,0,0.0,0,2,2,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,11.0,24.0,16.714285714285715,3.8172540616821196,26.6,0.0
2023-03-03,P041,24.0,17711.6,0,68,0,0.0,4,3,2,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,20.0,31.0,17.857142857142858,2.911389784311011,26.333333333333332,0.0
2023-03-16,P041,8.0,18432.42,295,68,0,0.0,3,3,2,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,18.0,48.0,18.428571428571427,3.690399384761444,25.333333333333332,0.0
2023-04-01,P041,26.0,18670.67,269,68,0,0.0,5,4,2,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,18.0,27.0,17.0,5.416025603090646,24.6,0.0
2023-04-04,P041,14.0,17998.55,255,68,0,0.0,1,4,2,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,12.0,18.0,18.142857142857142,6.414269805898187,24.966666666666665,0.0
2023-04-20,P041,13.0,18282.35,242,68,0,0.0,3,4,2,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,21.0,41.0,18.428571428571427,6.133436852128474,24.766666666666666,0.0
2023-04-27,P041,23.0,18255.98,219,68,0,0.0,3,4,2,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,17.0,15.0,17.285714285714285,6.317021600783233,24.2,0.0
2023-05-04,P041,14.0,18584.94,205,68,0,0.0,3,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,19.0,11.0,18.142857142857142,6.669047194029333,23.766666666666666,0.0
2023-05-05,P041,11.0,18207.32,194,68,0,0.0,4,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,24.0,20.0,17.428571428571427,6.827814263660639,23.0,0.0
2023-05-07,P041,17.0,18123.01,177,68,0,0.0,6,5,2,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.0,18.0,15.571428571428571,6.502746672423459,22.5,0.0
2023-05-09,P041,12.0,17985.38,165,68,0,0.0,1,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,26.0,18.0,16.857142857142858,5.580578567035609,21.833333333333332,0.0
2023-05-10,P041,17.0,18373.96,148,68,0,0.0,2,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,14.0,12.0,14.857142857142858,4.059087394500217,21.333333333333332,0.0
2023-05-13,P041,15.0,33480.59,133,68,0,0.0,5,5,2,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,13.0,21.0,15.285714285714286,4.111540089159047,21.066666666666666,0.0
2023-05-22,P041,16.0,18172.61,117,68,0,0.0,0,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,23.0,17.0,15.571428571428571,3.994043183589911,20.866666666666667,0.0
2023-05-26,P041,15.0,17906.33,102,68,0,0.0,4,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.0,19.0,14.571428571428571,2.370453040886426,20.166666666666668,0.0
2023-05-27,P041,18.0,18329.96,84,68,0,0.0,5,5,2,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,11.0,24.0,14.714285714285714,2.3603873774083475,19.5,0.0
2023-05-31,P041,10.0,17939.35,74,68,0,0.0,2,5,2,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,17.0,8.0,15.714285714285714,1.976047040118726,19.433333333333334,0.0
2023-06-05,P041,12.0,18118.75,316,68,0,0.0,0,6,2,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,12.0,26.0,14.714285714285714,2.8115408417382075,18.966666666666665,0.0
2023-06-14,P041,11.0,18571.05,305,68,0,0.0,2,6,2,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,17.0,14.0,14.714285714285714,2.8115408417382075,18.333333333333332,0.0
2023-06-16,P041,18.0,18573.47,287,68,0,0.0,4,6,2,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,15.0,13.0,13.857142857142858,2.9113897843110204,17.1,0.0
2023-06-18,P041,17.0,17625.32,270,68,0,0.0,6,6,2,1,0,0,0,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,16.0,23.0,14.285714285714286,3.3022358947782626,16.8,0.0
2023-06-21,P041,22.0,17704.25,248,68,0,0.0,2,6,2,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,15.0,14.0,14.428571428571429,3.4086724129853994,16.766666666666666,0.0
2023-06-30,P041,14.0,18257.18,234,68,0,0.0,4,6,2,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,18.0,11.0,15.428571428571429,4.466808810815729,16.133333333333333,0.0
2023-07-08,P041,18.0,18706.83,216,68,0,0.0,5,7,2,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,10.0,17.0,14.857142857142858,4.336994790119523,16.1,0.0
2023-07-13,P041,11.0,17677.68,205,68,0,0.0,3,7,2,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,12.0,12.0,16.0,3.8729833462074255,16.333333333333332,0.0
2023-07-26,P041,21.0,18136.98,184,68,0,0.0,2,7,2,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,11.0,17.0,15.857142857142858,4.0590873945002155,16.033333333333335,0.0
2023-07-27,P041,17.0,17943.12,167,68,0,0.0,3,7,2,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,18.0,15.0,17.285714285714285,3.817254061682117,16.133333333333333,0.0
2023-08-14,P041,21.0,18625.42,146,68,0,0.0,0,8,2,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,17.0,16.0,17.142857142857142,3.8047589248453737,16.1,0.0
2023-08-19,P041,26.0,33480.59,120,68,0,0.0,5,8,2,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,22.0,15.0,17.714285714285715,4.070801956792864,16.4,0.0
2023-08-23,P041,18.0,18422.39,102,68,0,0.0,2,8,2,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,14.0,18.0,18.285714285714285,4.956957592256423,16.566666666666666,0.0
2023-08-24,P041,26.0,18364.63,76,68,0,0.0,3,8,2,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,18.0,10.0,18.857142857142858,4.598136268408881,16.6,0.0
2023-09-14,P041,22.0,17812.51,319,68,0,0.0,3,9,2,1,0,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,11.0,12.0,20.0,5.2915026221291805,16.833333333333332,0.0
2023-09-30,P041,31.0,18181.4,288,68,0,0.0,5,9,2,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,21.0,11.0,21.571428571428573,3.5050983275386516,16.766666666666666,0.0
2023-10-04,P041,25.0,17904.76,263,68,0,0.0,2,10,2,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,17.0,18.0,23.0,4.966554808583775,17.533333333333335,0.0
2023-10-23,P041,23.0,18651.93,240,68,0,0.0,0,10,2,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,21.0,17.0,24.142857142857142,4.22013315068657,17.5,0.0
2023-10-28,P041,28.0,18380.01,212,68,0,0.0,5,10,2,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,26.0,22.0,24.428571428571427,4.035556254807288,17.8,0.0
2023-10-29,P041,39.0,18467.98,173,68,0,0.0,6,10,2,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,18.0,14.0,24.714285714285715,4.231401884099623,18.3,0.0
2023-11-06,P041,36.0,17735.63,137,68,0,0.0,0,11,2,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,26.0,18.0,27.714285714285715,5.822779568622,18.833333333333332,0.0
2023-11-07,P041,32.0,17938.82,105,68,0,0.0,1,11,2,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,22.0,11.0,29.142857142857142,6.517376042257371,19.566666666666666,0.0
2023-11-20,P041,27.0,17899.89,78,68,0,0.0,0,11,2,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,31.0,21.0,30.571428571428573,5.740416444159848,20.266666666666666,0.0
2023-11-29,P041,26.0,17981.23,291,68,0,0.0,2,11,2,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,25.0,17.0,30.0,5.887840577551886,20.6,0.0
2023-11-30,P041,31.0,18282.67,260,68,0,0.0,3,11,2,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,23.0,21.0,30.142857142857142,5.756983337031383,21.066666666666666,0.0
2023-12-08,P041,20.0,17644.09,240,68,0,0.0,4,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,28.0,26.0,31.285714285714285,4.82059075613094,21.533333333333335,0.0
2023-12-14,P041,22.0,18653.76,218,68,0,0.0,3,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,39.0,18.0,30.142857142857142,6.414269805898173,21.7,0.0
2023-12-15,P041,23.0,18266.4,195,68,0,0.0,4,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,36.0,26.0,27.714285714285715,5.677860093212505,21.9,0.0
2023-12-18,P041,21.0,18528.18,174,68,0,0.0,0,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,32.0,22.0,25.857142857142858,4.525062483125553,22.166666666666668,0.0
2023-12-19,P041,21.0,18248.21,153,68,0,0.0,1,12,2,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,27.0,31.0,24.285714285714285,3.9036002917941266,22.266666666666666,0.0
2023-12-23,P041,44.0,18457.25,109,68,0,0.0,5,12,2,1,0,0,0,0,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,26.0,25.0,23.428571428571427,3.866830866792718,22.633333333333333,0.0
2022-01-04,P042,17.0,1192.93,32,31,0,0.0,1,1,8,0,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,14.849242404917497,0.0,0.0
2022-01-08,P042,38.0,1151.72,92,31,0,0.0,5,1,8,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0,17.0,14.849242404917497,17.0,0.0
2022-01-09,P042,29.0,1204.52,63,31,0,0.0,6,1,8,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.0,27.5,14.849242404917497,27.5,0.0
2022-01-15,P042,46.0,1200.2,89,31,1,29.2,5,1,8,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0,28.0,10.535653752852738,28.0,29.2
