date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days,Apparel,Beauty,Electronics,Home,Sports,day_sin,day_cos,month_sin,month_cos
2022-08-25,P046,18.0,981.11,142.0,56,0,0.0,3,8,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2022-09-11,P046,27.0,998.75,115.0,56,0,0.0,6,9,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2022-09-15,P046,24.0,990.17,91.0,56,0,0.0,3,9,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2022-09-20,P046,26.0,972.84,65.0,56,0,0.0,1,9,2,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2022-09-22,P046,19.0,987.68,232.0,56,0,0.0,3,9,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2022-09-25,P046,40.0,963.93,192.0,56,0,0.0,6,9,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2022-09-26,P046,26.0,9930.1,166.0,56,0,0.0,0,9,2,0,0,0,1,0,0.0,1.0,-1.0,-1.8369701987210297e-16
2022-09-29,P046,32.0,973.72,134.0,56,0,0.0,3,9,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2022-10-07,P046,37.0,1008.45,97.0,56,0,0.0,4,10,2,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2022-10-10,P046,41.0,993.76,270.0,56,0,0.0,0,10,2,0,0,0,1,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2022-10-15,P046,37.0,978.78,233.0,56,0,0.0,5,10,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2022-10-18,P046,30.0,998.66,203.0,56,0,0.0,1,10,2,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2022-10-20,P046,30.0,976.18,173.0,56,0,0.0,3,10,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2022-10-29,P046,28.0,976.63,145.0,56,0,0.0,5,10,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2022-11-13,P046,34.0,967.01,111.0,56,0,0.0,6,11,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2022-11-16,P046,27.0,982.3,84.0,56,0,0.0,2,11,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2022-11-26,P046,86.0,991.9,149.0,56,1,54.9,5,11,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2022-12-10,P046,39.0,995.29,110.0,56,0,0.0,5,12,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2022-12-11,P046,33.0,1008.66,77.0,56,0,0.0,6,12,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2022-12-12,P046,37.0,999.75,225.0,56,0,0.0,0,12,2,0,0,0,1,0,0.0,1.0,-2.4492935982947064e-16,1.0
2022-12-17,P046,46.0,955.45,179.0,56,0,0.0,5,12,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2022-12-22,P046,27.0,952.5,152.0,56,0,0.0,3,12,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2023-01-05,P046,18.0,967.56,134.0,56,0,0.0,3,1,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2023-01-11,P046,17.0,991.29,117.0,56,0,0.0,2,1,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2023-01-15,P046,28.0,968.22,89.0,56,1,26.2,6,1,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2023-01-19,P046,23.0,982.51,66.0,56,0,0.0,3,1,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2023-01-26,P046,24.0,962.07,187.0,56,0,0.0,3,1,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2023-01-31,P046,14.0,960.54,173.0,56,0,0.0,1,1,2,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2023-02-01,P046,29.0,991.55,144.0,56,0,0.0,2,2,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2023-02-23,P046,15.0,968.24,129.0,56,0,0.0,3,2,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2023-02-25,P046,24.0,989.2,105.0,56,0,0.0,5,2,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2023-02-26,P046,18.0,972.3,87.0,56,0,0.0,6,2,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2023-02-28,P046,21.0,991.32,66.0,56,0,0.0,1,2,2,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2023-03-04,P046,16.0,1000.81,208.0,56,0,0.0,5,3,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2023-03-08,P046,34.0,967.42,174.0,56,1,47.7,2,3,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2023-03-13,P046,15.0,960.17,159.0,56,0,0.0,0,3,2,0,0,0,1,0,0.0,1.0,1.0,6.123233995736766e-17
2023-03-26,P046,22.0,999.69,137.0,56,0,0.0,6,3,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2023-03-30,P046,15.0,985.37,122.0,56,0,0.0,3,3,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2023-04-02,P046,27.0,956.16,95.0,56,0,0.0,6,4,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2023-04-09,P046,25.0,984.02,70.0,56,0,0.0,6,4,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2023-04-12,P046,18.0,1008.02,193.0,56,0,0.0,2,4,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2023-04-23,P046,17.0,969.2,176.0,56,0,0.0,6,4,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2023-04-26,P046,20.0,958.44,156.0,56,0,0.0,2,4,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2023-04-27,P046,20.0,987.72,136.0,56,0,0.0,3,4,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2023-05-03,P046,23.0,998.15,113.0,56,0,0.0,2,5,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2023-05-04,P046,21.0,959.42,92.0,56,0,0.0,3,5,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2023-05-07,P046,22.0,961.47,70.0,56,0,0.0,6,5,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2023-05-12,P046,24.0,958.62,185.0,56,0,0.0,4,5,2,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2023-05-15,P046,28.0,981.52,157.0,56,0,0.0,0,5,2,0,0,0,1,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2023-05-20,P046,23.0,964.85,134.0,56,0,0.0,5,5,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2023-05-22,P046,23.0,999.47,111.0,56,0,0.0,0,5,2,0,0,0,1,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2023-05-27,P046,29.0,1001.67,82.0,56,0,0.0,5,5,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2023-05-30,P046,21.0,988.4,61.0,56,0,0.0,1,5,2,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2023-06-04,P046,25.0,1002.75,233.0,56,0,0.0,6,6,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2023-06-07,P046,17.0,998.01,216.0,56,0,0.0,2,6,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-06-10,P046,24.0,1005.99,192.0,56,0,0.0,5,6,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2023-06-11,P046,36.0,965.1,156.0,56,0,0.0,6,6,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2023-06-23,P046,22.0,953.98,134.0,56,0,0.0,4,6,2,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2023-06-28,P046,14.0,960.86,120.0,56,0,0.0,2,6,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-09,P046,27.0,954.37,93.0,56,0,0.0,6,7,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2023-07-12,P046,15.0,954.28,78.0,56,0,0.0,2,7,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2023-07-16,P046,28.0,998.24,179.0,56,0,0.0,6,7,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2023-07-17,P046,23.0,989.83,156.0,56,0,0.0,0,7,2,0,0,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-07-19,P046,18.0,980.65,138.0,56,0,0.0,2,7,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2023-07-20,P046,28.0,1009.84,110.0,56,0,0.0,3,7,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2023-07-30,P046,28.0,959.05,77.0,56,0,0.0,6,7,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2023-08-07,P046,29.0,994.38,174.0,56,0,0.0,0,8,2,0,0,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-11,P046,26.0,1005.3,148.0,56,0,0.0,4,8,2,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-13,P046,23.0,1005.35,125.0,56,0,0.0,6,8,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-28,P046,32.0,974.52,93.0,56,0,0.0,0,8,2,0,0,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-09-07,P046,26.0,980.72,67.0,56,0,0.0,3,9,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2023-09-25,P046,18.0,999.11,230.0,56,0,0.0,0,9,2,0,0,0,1,0,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-09-29,P046,26.0,9702.4,204.0,56,0,0.0,4,9,2,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2023-10-01,P046,39.0,984.59,165.0,56,0,0.0,6,10,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2023-10-09,P046,29.0,981.67,136.0,56,0,0.0,0,10,2,0,0,0,1,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2023-10-12,P046,24.0,982.31,112.0,56,0,0.0,3,10,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2023-10-13,P046,26.0,1003.04,86.0,56,0,0.0,4,10,2,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2023-10-18,P046,41.0,1000.6,165.0,56,1,18.7,2,10,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2023-10-25,P046,36.0,966.61,129.0,56,0,0.0,2,10,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2023-10-26,P046,31.0,995.55,98.0,56,0,0.0,3,10,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2023-10-30,P046,26.0,994.98,72.0,56,0,0.0,0,10,2,0,0,0,1,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2023-11-11,P046,51.0,9975.2,187.0,56,0,0.0,5,11,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2023-11-20,P046,25.0,958.63,162.0,56,0,0.0,0,11,2,0,0,0,1,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2023-11-22,P046,28.0,986.37,134.0,56,0,0.0,2,11,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2023-11-25,P046,66.0,981.83,68.0,56,1,30.5,5,11,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2023-12-03,P046,42.0,982.99,231.0,56,0,0.0,6,12,2,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-07,P046,38.0,989.74,193.0,56,0,0.0,3,12,2,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2023-12-13,P046,35.0,992.02,158.0,56,0,0.0,2,12,2,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2023-12-30,P046,40.0,989.5,118.0,56,0,0.0,5,12,2,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2022-01-11,P047,12.0,16270.1,94.0,21,0,0.0,1,1,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2022-01-15,P047,21.0,16522.63,73.0,21,1,16.4,5,1,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2022-01-18,P047,15.0,16109.68,58.0,21,0,0.0,1,1,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2022-01-24,P047,15.0,16871.27,43.0,21,0,0.0,0,1,6,0,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2022-02-09,P047,19.0,17038.47,24.0,21,0,0.0,2,2,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2022-02-10,P047,25.0,16830.86,76.0,21,0,0.0,3,2,6,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2022-02-12,P047,20.0,16358.55,56.0,21,0,0.0,5,2,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2022-02-15,P047,15.0,16777.84,41.0,21,0,0.0,1,2,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2022-02-18,P047,16.0,16463.79,25.0,21,0,0.0,4,2,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2022-02-20,P047,17.0,16437.85,62.0,21,0,0.0,6,2,6,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2022-02-22,P047,10.0,16799.25,52.0,21,0,0.0,1,2,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2022-02-25,P047,15.0,16131.47,37.0,21,0,0.0,4,2,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2022-03-09,P047,12.0,17003.17,25.0,21,0,0.0,2,3,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2022-03-14,P047,11.0,16283.52,61.0,21,0,0.0,0,3,6,0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17
2022-03-23,P047,19.0,16981.39,42.0,21,0,0.0,2,3,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2022-03-30,P047,18.0,16909.52,24.0,21,0,0.0,2,3,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2022-03-31,P047,14.0,16924.97,68.0,21,0,0.0,3,3,6,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2022-04-01,P047,18.0,16378.22,50.0,21,0,0.0,4,4,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2022-04-16,P047,24.0,16894.57,26.0,21,0,0.0,5,4,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-04-29,P047,22.0,17063.97,74.0,21,0,0.0,4,4,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2022-04-30,P047,22.0,16425.66,52.0,21,0,0.0,5,4,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-05-06,P047,20.0,16383.77,32.0,21,0,0.0,4,5,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2022-05-09,P047,21.0,16265.15,69.0,21,0,0.0,0,5,6,0,0,1,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2022-05-16,P047,27.0,16492.9,42.0,21,0,0.0,0,5,6,0,0,1,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2022-05-27,P047,18.0,16611.85,24.0,21,0,0.0,4,5,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2022-05-28,P047,26.0,16838.56,41.0,21,0,0.0,5,5,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2022-06-13,P047,26.0,16173.86,86.0,21,0,0.0,0,6,6,0,0,1,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
2022-06-14,P047,22.0,16538.26,64.0,21,0,0.0,1,6,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2022-06-16,P047,14.0,16528.7,50.0,21,0,0.0,3,6,6,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2022-06-21,P047,13.0,16475.65,37.0,21,0,0.0,1,6,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2022-06-23,P047,19.0,16856.92,88.0,21,0,0.0,3,6,6,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2022-06-25,P047,13.0,16718.23,75.0,21,0,0.0,5,6,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2022-06-29,P047,13.0,16811.82,62.0,21,0,0.0,2,6,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2022-07-04,P047,12.0,17077.94,50.0,21,0,0.0,0,7,6,0,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2022-07-06,P047,18.0,16579.77,32.0,21,0,0.0,2,7,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2022-07-12,P047,14.0,16401.62,74.0,21,0,0.0,1,7,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2022-07-13,P047,18.0,16742.94,56.0,21,0,0.0,2,7,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2022-07-14,P047,6.0,16641.67,50.0,21,0,0.0,3,7,6,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2022-07-18,P047,16.0,16338.39,51.58955223880597,21,0,0.0,0,7,6,0,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2022-07-20,P047,24.0,16776.5,78.0,21,0,0.0,2,7,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2022-07-21,P047,8.0,16690.69,70.0,21,0,0.0,3,7,6,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2022-07-25,P047,11.0,16370.16,59.0,21,0,0.0,0,7,6,0,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2022-08-01,P047,16.0,16164.94,43.0,21,0,0.0,0,8,6,0,0,1,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2022-08-03,P047,12.0,17071.38,31.0,21,0,0.0,2,8,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2022-08-14,P047,18.0,16952.52,83.0,21,0,0.0,6,8,6,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2022-08-15,P047,16.0,16873.76,67.0,21,0,0.0,0,8,6,0,0,1,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2022-08-19,P047,20.0,16924.98,47.0,21,0,0.0,4,8,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2022-08-21,P047,24.0,16749.52,23.0,21,0,0.0,6,8,6,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2022-08-23,P047,25.0,16701.67,53.0,21,0,0.0,1,8,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2022-08-24,P047,13.0,16672.57,40.0,21,0,0.0,2,8,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2022-09-01,P047,26.0,16336.47,67.0,21,0,0.0,3,9,6,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2022-09-23,P047,19.0,16796.13,48.0,21,0,0.0,4,9,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2022-09-25,P047,23.0,16360.4,25.0,21,0,0.0,6,9,6,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2022-10-05,P047,31.0,16757.82,75.0,21,1,12.6,2,10,6,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2022-10-06,P047,38.0,16865.67,37.0,21,1,26.4,3,10,6,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2022-10-16,P047,34.0,16593.88,51.0,21,0,0.0,6,10,6,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2022-10-22,P047,31.0,16986.9,95.0,21,0,0.0,5,10,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2022-11-01,P047,25.0,16257.45,70.0,21,0,0.0,1,11,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2022-11-05,P047,32.0,16336.14,38.0,21,0,0.0,5,11,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2022-11-10,P047,35.0,16571.31,54.0,21,0,0.0,3,11,6,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2022-11-11,P047,25.0,16716.93,29.0,21,0,0.0,4,11,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2022-11-12,P047,42.0,16789.29,62.0,21,0,0.0,5,11,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2022-11-15,P047,23.0,16435.7,39.0,21,0,0.0,1,11,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2022-11-18,P047,29.0,16906.07,66.0,21,0,0.0,4,11,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2022-11-21,P047,33.0,16566.85,33.0,21,0,0.0,0,11,6,0,0,1,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2022-11-29,P047,21.0,16790.43,65.0,21,0,0.0,1,11,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2022-12-06,P047,24.0,16727.16,41.0,21,0,0.0,1,12,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2022-12-11,P047,32.0,16211.22,70.0,21,0,0.0,6,12,6,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2022-12-24,P047,71.0,16703.22,47.0,21,1,58.7,5,12,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2022-12-30,P047,30.0,17009.01,71.0,21,0,0.0,4,12,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-01-01,P047,23.0,16906.06,51.58955223880597,21,0,0.0,6,1,6,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2023-01-13,P047,15.0,16794.75,33.0,21,0,0.0,4,1,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2023-01-14,P047,30.0,16449.93,72.0,21,1,49.9,5,1,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2023-01-24,P047,20.0,16978.65,51.58955223880597,21,0,0.0,1,1,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2023-01-27,P047,11.0,16829.13,41.0,21,0,0.0,4,1,6,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2023-01-28,P047,21.0,16732.44,100.0,21,0,0.0,5,1,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2023-02-14,P047,18.0,16805.25,82.0,21,0,0.0,1,2,6,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2023-02-18,P047,18.0,17052.92,64.0,21,0,0.0,5,2,6,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2023-02-23,P047,13.0,16872.79,51.0,21,0,0.0,3,2,6,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
